 >TARCEL: concentric ellipsoids; AX,AY,AZ= 20.0000 20.0000 20.0000 BX,BY,BZ= 10.0000 10.0000 10.0000
   5043   = NAT
   1.0000    .0000    .0000 = A_1 vector
    .0000   1.0000    .0000 = A_2 vector
 1.000000 1.000000 1.000000 = lattice spacings (d_x,d_y,d_z)/d
     JA  IX  IY  IZ ICOMP(x,y,z)
         1        -15          5          5          1          1          1
         2        -15          5          6          1          1          1
         3        -15          5          7          1          1          1
         4        -15          6          4          1          1          1
         5        -15          6          5          1          1          1
         6        -15          6          6          1          1          1
         7        -15          6          7          1          1          1
         8        -15          6          8          1          1          1
         9        -15          7          4          1          1          1
        10        -15          7          5          1          1          1
        11        -15          7          6          1          1          1
        12        -15          7          7          1          1          1
        13        -15          7          8          1          1          1
        14        -15          8          4          1          1          1
        15        -15          8          5          1          1          1
        16        -15          8          6          1          1          1
        17        -15          8          7          1          1          1
        18        -15          8          8          1          1          1
        19        -15          9          6          1          1          1
        20        -14          4          5          1          1          1
        21        -14          4          6          1          1          1
        22        -14          4          7          1          1          1
        23        -14          5          4          1          1          1
        24        -14          5          5          1          1          1
        25        -14          5          6          1          1          1
        26        -14          5          7          1          1          1
        27        -14          5          8          1          1          1
        28        -14          6          3          1          1          1
        29        -14          6          4          1          1          1
        30        -14          6          5          1          1          1
        31        -14          6          6          1          1          1
        32        -14          6          7          1          1          1
        33        -14          6          8          1          1          1
        34        -14          6          9          1          1          1
        35        -14          7          3          1          1          1
        36        -14          7          4          1          1          1
        37        -14          7          5          1          1          1
        38        -14          7          6          1          1          1
        39        -14          7          7          1          1          1
        40        -14          7          8          1          1          1
        41        -14          7          9          1          1          1
        42        -14          8          4          1          1          1
        43        -14          8          5          1          1          1
        44        -14          8          6          1          1          1
        45        -14          8          7          1          1          1
        46        -14          8          8          1          1          1
        47        -14          9          4          1          1          1
        48        -14          9          5          1          1          1
        49        -14          9          6          1          1          1
        50        -14          9          7          1          1          1
        51        -14          9          8          1          1          1
        52        -13         -2         10          1          1          1
        53        -13         -2         11          1          1          1
        54        -13         -2         12          1          1          1
        55        -13         -1          9          1          1          1
        56        -13         -1         10          1          1          1
        57        -13         -1         11          1          1          1
        58        -13         -1         12          1          1          1
        59        -13         -1         13          1          1          1
        60        -13          0          9          1          1          1
        61        -13          0         10          1          1          1
        62        -13          0         11          1          1          1
        63        -13          0         12          1          1          1
        64        -13          0         13          1          1          1
        65        -13          1          9          1          1          1
        66        -13          1         10          1          1          1
        67        -13          1         11          1          1          1
        68        -13          1         12          1          1          1
        69        -13          1         13          1          1          1
        70        -13          2         11          1          1          1
        71        -13          4          4          1          1          1
        72        -13          4          5          1          1          1
        73        -13          4          6          1          1          1
        74        -13          4          7          1          1          1
        75        -13          4          8          1          1          1
        76        -13          5          3          1          1          1
        77        -13          5          4          1          1          1
        78        -13          5          5          1          1          1
        79        -13          5          6          1          1          1
        80        -13          5          7          1          1          1
        81        -13          5          8          1          1          1
        82        -13          5          9          1          1          1
        83        -13          6          3          1          1          1
        84        -13          6          4          1          1          1
        85        -13          6          5          1          1          1
        86        -13          6          6          1          1          1
        87        -13          6          7          1          1          1
        88        -13          6          8          1          1          1
        89        -13          6          9          1          1          1
        90        -13          7          3          1          1          1
        91        -13          7          4          1          1          1
        92        -13          7          5          1          1          1
        93        -13          7          6          1          1          1
        94        -13          7          7          1          1          1
        95        -13          7          8          1          1          1
        96        -13          7          9          1          1          1
        97        -13          8          3          1          1          1
        98        -13          8          4          1          1          1
        99        -13          8          5          1          1          1
       100        -13          8          6          1          1          1
       101        -13          8          7          1          1          1
       102        -13          8          8          1          1          1
       103        -13          8          9          1          1          1
       104        -13          9          4          1          1          1
       105        -13          9          5          1          1          1
       106        -13          9          6          1          1          1
       107        -13          9          7          1          1          1
       108        -13          9          8          1          1          1
       109        -13         10          5          1          1          1
       110        -13         10          6          1          1          1
       111        -13         10          7          1          1          1
       112        -12         -3         10          1          1          1
       113        -12         -3         11          1          1          1
       114        -12         -3         12          1          1          1
       115        -12         -2          9          1          1          1
       116        -12         -2         10          1          1          1
       117        -12         -2         11          1          1          1
       118        -12         -2         12          1          1          1
       119        -12         -2         13          1          1          1
       120        -12         -1          8          1          1          1
       121        -12         -1          9          1          1          1
       122        -12         -1         10          1          1          1
       123        -12         -1         11          1          1          1
       124        -12         -1         12          1          1          1
       125        -12         -1         13          1          1          1
       126        -12         -1         14          1          1          1
       127        -12          0          8          1          1          1
       128        -12          0          9          1          1          1
       129        -12          0         10          1          1          1
       130        -12          0         11          1          1          1
       131        -12          0         12          1          1          1
       132        -12          0         13          1          1          1
       133        -12          0         14          1          1          1
       134        -12          1          9          1          1          1
       135        -12          1         10          1          1          1
       136        -12          1         11          1          1          1
       137        -12          1         12          1          1          1
       138        -12          1         13          1          1          1
       139        -12          2          9          1          1          1
       140        -12          2         10          1          1          1
       141        -12          2         11          1          1          1
       142        -12          2         12          1          1          1
       143        -12          2         13          1          1          1
       144        -12          4          4          1          1          1
       145        -12          4          5          1          1          1
       146        -12          4          6          1          1          1
       147        -12          4          7          1          1          1
       148        -12          4          8          1          1          1
       149        -12          5          3          1          1          1
       150        -12          5          4          1          1          1
       151        -12          5          5          1          1          1
       152        -12          5          6          1          1          1
       153        -12          5          7          1          1          1
       154        -12          5          8          1          1          1
       155        -12          5          9          1          1          1
       156        -12          6          3          1          1          1
       157        -12          6          4          1          1          1
       158        -12          6          5          1          1          1
       159        -12          6          6          1          1          1
       160        -12          6          7          1          1          1
       161        -12          6          8          1          1          1
       162        -12          6          9          1          1          1
       163        -12          7          3          1          1          1
       164        -12          7          4          1          1          1
       165        -12          7          5          1          1          1
       166        -12          7          6          1          1          1
       167        -12          7          7          1          1          1
       168        -12          7          8          1          1          1
       169        -12          7          9          1          1          1
       170        -12          8          3          1          1          1
       171        -12          8          4          1          1          1
       172        -12          8          5          1          1          1
       173        -12          8          6          1          1          1
       174        -12          8          7          1          1          1
       175        -12          8          8          1          1          1
       176        -12          8          9          1          1          1
       177        -12          9          4          1          1          1
       178        -12          9          5          1          1          1
       179        -12          9          6          1          1          1
       180        -12          9          7          1          1          1
       181        -12          9          8          1          1          1
       182        -12         10          5          1          1          1
       183        -12         10          6          1          1          1
       184        -12         10          7          1          1          1
       185        -11         -7         15          1          1          1
       186        -11         -7         16          1          1          1
       187        -11         -7         17          1          1          1
       188        -11         -6         15          1          1          1
       189        -11         -6         16          1          1          1
       190        -11         -6         17          1          1          1
       191        -11         -5         15          1          1          1
       192        -11         -5         16          1          1          1
       193        -11         -3          9          1          1          1
       194        -11         -3         10          1          1          1
       195        -11         -3         11          1          1          1
       196        -11         -3         12          1          1          1
       197        -11         -3         13          1          1          1
       198        -11         -2          8          1          1          1
       199        -11         -2          9          1          1          1
       200        -11         -2         10          1          1          1
       201        -11         -2         11          1          1          1
       202        -11         -2         12          1          1          1
       203        -11         -2         13          1          1          1
       204        -11         -2         14          1          1          1
       205        -11         -1          8          1          1          1
       206        -11         -1          9          1          1          1
       207        -11         -1         10          1          1          1
       208        -11         -1         11          1          1          1
       209        -11         -1         12          1          1          1
       210        -11         -1         13          1          1          1
       211        -11         -1         14          1          1          1
       212        -11          0          8          1          1          1
       213        -11          0          9          1          1          1
       214        -11          0         10          1          1          1
       215        -11          0         11          1          1          1
       216        -11          0         12          1          1          1
       217        -11          0         13          1          1          1
       218        -11          0         14          1          1          1
       219        -11          1          8          1          1          1
       220        -11          1          9          1          1          1
       221        -11          1         10          1          1          1
       222        -11          1         11          1          1          1
       223        -11          1         12          1          1          1
       224        -11          1         13          1          1          1
       225        -11          1         14          1          1          1
       226        -11          2          9          1          1          1
       227        -11          2         10          1          1          1
       228        -11          2         11          1          1          1
       229        -11          2         12          1          1          1
       230        -11          2         13          1          1          1
